,id,title,lat,long,description,image_url,url,max_depth,region,dive_site_id_x,name,dive_site_id_y,animal_id,cluster,pca_1,pca_2,tsne_1,tsne_2
2043,2040,Mike's Point,-0.51556,130.67363,"A small island above the water, but big diversity of marine life as soon as you drop below the surface. You might encounter all kinds of fusilier fish as soon as you start your descent, as well as a school of sweetlips. Drift with the current along the island wall and observe the spectacular reef and underwater caves.",https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/25/8e/258e56ef45db604f9ae6767f0e629409.webp,https://www.padi.com/dive-site/indonesia/mikes-point-2/,,Indonesia,2040.0,"['Reef', 'Ocean']",,,0,-0.4615604878331691,0.6326169186277125,5.3870864,13.663397
2044,2041,Batu Lima,-0.45023,130.69769,"'Batu Lima' Indonesian for 'Five Rocks'. Descending on the north-eastern side. As you ascend at the end of your dive, you may encounter hunting Trevallies in the shallows, multitude of Nudibranches and Flatworms that make their home among the vast array of colorful coral on the sides of these rocks.",https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/a9/d4/a9d46af1df02f88d0d0664090439b331.webp,https://www.padi.com/dive-site/indonesia/batu-lima/,,Indonesia,2041.0,['Reef'],,,0,-0.5156683184647264,0.37235840978523516,47.264267,-17.25071
2045,2042,Dongelberg,50.696,4.819,"Dongelberg is a quarry that is ideal for deep diving. An extensive line course has been laid at 30-40m, with a practice platform at 30m and one at 40m. You can dive between all kinds of objects: car wrecks, an airplane cockpit, a ship's radar, a jet ski ... there is even a diving clock installed in which you can talk. At 18m the sturgeons have their feeding place and with a little luck you can dive between huge sturgeons and carp. Be sure to look up every now and then, because who knows, you mi…",https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/89/ce/89ce8ff94a4a5b21ce749efca593a224.webp,https://www.padi.com/dive-site/belgium/dongelberg/,,Belgium,2042.0,"['Wreck', 'Quarry', 'Ocean']",2042.0,"[270, 133]",5,-0.6163339435984937,-0.5113121897796266,10.281379,-34.286594
2046,2044,Cape Kri,-0.55627,130.69074,"Cape Kri offers excellent biomass, phenomenal activity and diversity with some interesting currents! Where the top of the reef offers shallow coral gardens interspersed with sandy patches. The drop off is a little further and gives way to a steady sloping reef offering various kinds of coral and reef fish. Encounters with large predator fish such as barracuda are also possible.",https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/fe/72/fe727edb85e44bebb49cd022f6f1161b.webp,https://www.padi.com/dive-site/indonesia/cape-kri/,,Indonesia,2044.0,"['Reef', 'Ocean']",,,0,-0.4536009540434951,0.6702286261765509,5.522003,14.491481
2047,2045,Lau Lau Dive Site,15.16371,145.76225,"Lau Lau Dive Site is a walk over the coral and beach recommended thicker sole booties. I have multiple entries and one main exit. With many options for skills, and one of the main training sites for Saipan.",https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/fe/ec/feec944423aa1a6ada8bfb4c65204931.webp,https://www.padi.com/dive-site/northern-mariana-islands/lau-lau-dive-site/,,Northern Mariana Islands,2045.0,"['Beach', 'Reef', 'Cavern', 'Ocean']",2045.0,"[142, 176, 128, 170, 6]",0,-0.19580637167719592,0.6611754011176811,8.966627,3.339294
2048,2046,Friwen Wall,-0.4759,130.69746,Friwen Wall is a dive site for all levels of diving. Glide effortless along the wall taking in the colourful coral and reef fish. this dive is a good place to try and find macro critters like the nudibranch.,https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/e4/c3/e4c33f115bc2cd68e3c8db1054031df8.webp,https://www.padi.com/dive-site/indonesia/friwen-wall/,,Indonesia,2046.0,"['Wall', 'Ocean']",,,6,-0.5319012163376312,0.04464839722605472,-36.99313,5.6166925
2049,2047,Saonek Monde,-0.44875,130.80106,This dive site goes around most of the island in a shallow slope that continues to a depth of 18 meters before turning into a sand bottom. The west side of the island has some sand patches that for night dives it is a great combination to search for octopuses and possibly walking sharks. During the day its abundant coral and little critters makes it an ideal dive for all level of divers.,https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/63/74/6374500ff1966f9087e508cede11d8b0.webp,https://www.padi.com/dive-site/indonesia/saonek-monde/,,Indonesia,2047.0,"['Reef', 'Sandy bottom', 'Ocean']",,,0,-0.4189168596759748,0.7184970584173668,-1.1296458,3.2704306
2050,2048,Lau Lau Reef,-0.49997,130.72162,"Diving at lau lau reef be sure to look under rocks or large boulders of coral in the hopes that you find a wobbegong shark sleeping, while swiming around the reef, keep a lookout into the blue for any large predator fish",https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/e3/46/e3462f585951cd0671991cfb49fcacb0.webp,https://www.padi.com/dive-site/indonesia/lau-lau-reef/,,Indonesia,2048.0,"['Pinnacle', 'Reef', 'Sandy bottom', 'Ocean']",,,0,-0.41410069550416634,0.7643691949299574,-1.2679789,19.478079
2051,2049,Manta ridge,-0.55798,130.53507,"Undersea currents can be strong here, so divers will need to hook in to the seabed to avoid being swept away, when in season typically November to April, there is a good chance manta rays will come and dance around you.",https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/ed/d6/edd602523908c7fdac85deaadbf67c65.webp,https://www.padi.com/dive-site/indonesia/manta-ridge/,,Indonesia,2049.0,"['Reef', 'Ocean']",,,0,-0.4678358031544227,0.6096911919823161,3.6847796,14.322631
2052,2050,Mioskon,-0.49742,130.72699,Sloping reef running from Mioskon Island to a sandy bottom at 25 meters. Soft and hard coral build a sea garden of colours and marine diversity. The most coral and marine life can be seen between 7 to 12 meters of depth.,https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/cb/cf/cbcfe8dcd6fd802174168f7164002544.webp,https://www.padi.com/dive-site/indonesia/mioskon-2/,,Indonesia,2050.0,"['Reef', 'Ocean']",,,0,-0.46204097361122937,0.6517072204846659,6.9584374,13.708165
2053,2051,Yenkoranu Jetty,-0.55716,130.6721,Yenkoranu Jetty slope dive starts at a shallow depth of 3 meters and continues to about 25 meters deep. Start in front of Yenkoranu homestay and dive with the currant along this slope. Because of its proximity to the village a possibility of black and white tip sharks swim by.,https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/82/99/829977505546e61e16152677cf1b42ff.webp,https://www.padi.com/dive-site/indonesia/yenkoranu-jetty/,,Indonesia,2051.0,"['Drift', 'Reef', 'Ocean']",2051.0,"[11, 17]",0,-0.19963173548951413,0.8560905638192118,9.174164,21.666811
2054,2052,Blue Magic,-0.50953,130.74795,"Blue Magic is an underwater pinnacle that starts around 7 meters and goes down to less than 30 meters. On the top, you may see all sorts of different fish species and several cleaning stations, as you descend you find bigger schools of fish and the larger predator fish, sharks and manta rays in season may be seen.",https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/c5/fd/c5fdd28fb8ecaaea30784c77e01d6397.webp,https://www.padi.com/dive-site/indonesia/blue-magic/,,Indonesia,2052.0,"['Pinnacle', 'Reef', 'Ocean']",,,0,-0.45299695856179484,0.673847727070823,1.3206761,19.428997
2055,2053,Sauwandarek Jetty,-0.5899,130.60371,"This site is ideal for both snorkeling and diving. The sloping reef goes along the bay mixing a variety of reef and coral formations. Under the jetty possible encounters include batfish, turtles and fusiliers. A dive for all levels.",https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/5d/cd/5dcd22769ba230d92ed495a4849870d1.webp,https://www.padi.com/dive-site/indonesia/sauwandarek-jetty/,,Indonesia,2053.0,"['Reef', 'Sandy bottom', 'Ocean']",,,0,-0.4153518599379659,0.7410610501809891,-0.96781796,3.3342254
2056,2054,Chicken reef,-0.54643,130.7019,"Chicken Reef has a steady sloping reef offering a mixture of both soft and hard corals all the way to 20 meters. What’s more, the large quantity of small fish attracts predators, and there is a good chance to see barracudas, whitetip sharks or trevallies in search of food.",https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/6a/4f/6a4f5cd07d99d79f63a9c0092c24a645.webp,https://www.padi.com/dive-site/indonesia/chicken-reef/,,Indonesia,2054.0,"['Reef', 'Ocean']",,,0,-0.4565031808146489,0.6458196402806593,4.930512,14.839453
2057,2055,Citrus Ridge,-0.50998,130.45457,"The coral reef at Citrus Ridge has a beautiful hard coral garden that shimmers in the sunlit shallows at the edge of a sloping channel. Upon descent lion fish and scorpion fish can sometimes be found resting on table coral and brain coral, there's also a chance you might spot a school of bumphead parrotfish",https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/74/6c/746c21c5e5350691c6fa458ca09d8cfa.webp,https://www.padi.com/dive-site/indonesia/citrus-ridge/,,Indonesia,2055.0,"['Reef', 'Channel', 'Ocean']",,,0,-0.4577923086780961,0.6716453081302669,9.248408,11.58002
2058,2056,Sardine reef,-0.5342,130.71508,"An oval shaped reef patch, it sits right in the middle of some open ocean. The reef starts at 5 meters and then slopes down to the ocean floor. Around the reef, Besides the colourful coral, you could encounter large number of Snappers, Damselfish and butterflyfish.",https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/fd/1b/fd1beb6e9a80dbe7fff1eb4b0b51d9b8.webp,https://www.padi.com/dive-site/indonesia/sardine-reef/,,Indonesia,2056.0,"['Pinnacle', 'Reef', 'Ocean']",,,0,-0.4393933477809368,0.6861847369322192,1.1340817,19.4101
2059,2057,Islands,28.4775,34.51196,"This amazing dive site is located south of Mashraba, about 10 minutes drive from Deep Blue Divers, and is made up of beautiful underwater islands connected by coral mazes. Entry to this dive site is made by walking across the reef top lagoon and then either dropping in over the top of the reef, or entering through one of the holes in the reef and swimming through. There are some lovely coral formations in and amongst the pinnacles. Look for blue spotted rays hiding under the coral whil…",https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/f5/e5/f5e5ea83c817fc02ad18a175bb13bdb7.webp,https://www.padi.com/dive-site/egypt/islands/,,Egypt,2057.0,"['Beach', 'Pinnacle', 'Sandy bottom']",2057.0,"[20, 6, 110, 42, 8, 273, 27, 30, 1, 38, 207, 44, 16, 10, 23, 17, 25]",1,2.2617538350237987,-0.5627017703417371,34.809715,37.905617
2060,2102,Galea - Santa Maria - RICADI,38.60515,15.84739,A magical place. immerse yourself in history with us. it is said that it was the beach frequented by the Emperor Julius Caesar ...,https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/26/94/2694817f2fb0c156a3577ee17fed1006.webp,https://www.padi.com/dive-site/italy/galea-santa-maria-ricadi/,,Italy,2102.0,"['Beach', 'Muck', 'Reef']",,,0,-0.5260365193976811,0.21502822844651157,11.958288,-6.94529
2061,2058,Um Sid,28.42053,34.45758,"Umm Sid features abundant fish life and a variety of reef structures which are all in exceptional condition as the site was not dived as frequently in the past as others in Dahab. Entry is through a wide corridor carved into a steeply sloping reef. Dive around and beneath a massive coral tongue until you reach a sandy slope inhabited by garden eels. Follow the slope down into a beautiful coral garden, for advanced divers descend down to 30 meters and view the spectacular giant gorgonians. Here …",https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/bb/8b/bb8b2c444970e7f899ed7e361b364db7.webp,https://www.padi.com/dive-site/egypt/um-sid/,,Egypt,2058.0,"['Beach', 'Reef', 'Sandy bottom']",2058.0,"[10, 330, 1, 109, 328, 110]",0,0.10453705282480778,0.31435861121517394,9.899602,-5.5347815
2062,2059,Secchitello,38.68948,13.16729,"At 100 meters off the south coast of Ustica: The Secchitello. Perhaps one of the most beautiful reefs in the entire Mediterranean sea! At 50 meters deep, there are big pinnacles of 25 meters high. You may encounter shoals of barracudas, amberjacks, seabreams. Among the gorgonias, you can find some big branches of Gerardia Savaglia.",https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/a0/a9/a0a9586532b510667ce3ed1c94647827.webp,https://www.padi.com/dive-site/italy/secchitello-3/,,Italy,2059.0,"['Pinnacle', 'Wall']",2059.0,"[326, 330, 88, 5, 110, 8, 20]",6,-0.03874182570594294,-0.26839236706996805,-41.55043,8.004962
2063,2060,Punta Galera & Grotta dei Gamberi,38.6947,13.1832,"One of the most spectacular dive site in Mediterranean Sea! The underwater architecture is amazing: caves, arches and large rocks. The rock starts at the surface and goes down to 50 mt depth, going out in the blue. You encounter with groupers, shoals of seabreams and sometimes shoal of amberjacks, hunting for food. The essential of the diving is the exploration of the shrimps’ cave at 40 mt depth. You will be able to explore this cave which shelters a huge amount of shrimps, some lobsters and…",https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/3f/55/3f554f657d2540d37cfa2827e47b836f.webp,https://www.padi.com/dive-site/italy/punta-galera-grotta-dei-gamberi/,,Italy,2060.0,"['Wall', 'Cavern']",2060.0,"[88, 52, 154, 70, 20, 5, 8]",6,0.13743075842356783,-0.3914194471309981,-25.807611,28.678766
2064,2061,Fort Wetherill State Park,41.47938,-71.36043,"Fort Wetherill State Park in Jamestown, Rhode Island is where the vast majority of divers in the area (RI & Nearby Massachusetts & Connecticut) took their first Open Water dives. The main Scuba Area (as depicted on signage at the park's main entrance) has ample parking as well as ""porta potties"" year round. There are also 2 dive benches built by local Boy Scout troops for divers to utilize. This site is actually 3 sites in one. Two protected coves provide a great opportunity for dive tr…",https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/f1/b8/f1b87dc2f81f57be0b3fa960eead9ccc.webp,https://www.padi.com/dive-site/united-states-of-america-usa/fort-wetherill-state-park/,,United States,2061.0,"['Beach', 'Ocean']",2061.0,"[8, 3, 106, 77, 160, 54]",2,-0.11276002487124634,-0.5547975741178442,-13.041793,-19.028059
2065,2062,Banana Bay Racha Noi,7.50239,98.32455,Banana Bay at Racha Noi is one of the most picturesque dive sites around Phuket. The clear blue waters in the bay are incredibly enticing for divers of all levels. The dive site is very easy. Mild currents and great visibility make Banana Bay a great option for all levels of divers. Many PADI Discover Scuba Diving students have got the diving bug from this idyllic location. That's not to mean there's nothing there for the more experienced divers; at around 20m there's lots of small coral …,https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/cb/8a/cb8ad2ce3836a136863fadd12b851580.webp,https://www.padi.com/dive-site/thailand/banana-bay-racha-noi/,,Thailand,2062.0,['Reef'],2062.0,"[4, 128, 170, 327, 22, 44, 10, 18, 8, 27, 1, 30, 38, 42, 88, 17, 25, 168, 19, 52, 20]",1,2.467580927650586,0.005739829157017582,26.874249,27.97572
2066,2063,Cas Abou,12.22733,-69.09291,"This beautiful beach is a must-visit while you're in Curacao - and there happens to be great diving, too! Swim out 25 meters or so, then head underwater to enjoy the shallows as you navigate toward the wall. Head left or right - you will be pleased with either direction (bring two tanks and do both)! At around 30 meters depth, garden eels are often spotted off the base of the wall - but be aware as it does continue to get deeper! The reef is beautiful at all levels, including making your s…",https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/15/c5/15c58d6d569605e065af982fdca95902.webp,https://www.padi.com/dive-site/curacao/cas-abou/,,Curacao,2063.0,"['Reef', 'Wall']",2063.0,"[10, 4, 1, 12, 91]",3,0.39160733157199074,0.494227515737976,-7.295462,37.170593
2067,2064,Chileno,22.94523,-109.80243,Chileno is a beautiful dive site located on the Los Cabos Corridor about a 15 minute boat ride from the Cabo San Lucas marina. The are is composed of a few different dive sites with a long rocky reef ridge starting just off shore. It's a great spot for finding macro critters as well as rays and big schools of fish. In the winter quite often you can hear humpback whales singing while diving!,https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/c1/e4/c1e4aef108c2d992dba96e14c99178a5.webp,https://www.padi.com/dive-site/mexico/chileno/,,Mexico,2064.0,['Ocean'],2064.0,"[4, 42, 6, 1, 142, 7, 203, 204]",2,0.2982564248155544,-0.18018828651909044,-11.716612,1.2719114
2068,2065,Elephant cave,35.46916,24.24389,"Our diamond, and unique dive site is the amazing ""Elephant Cave"". A Majestic cave, probably the best dive site Crete has to offer. Explore the fossils of an elephant in a submerged cavern in Crete with 2 magnificent domes. Admire unique formations of stalactites and stalagmites.",https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/89/07/89071c644e388ef1bae108fae33bb974.webp,https://www.padi.com/dive-site/greece/elephant-cave/,,Greece,2065.0,['Cave'],,,2,-0.6426087678902874,-0.4030121130171889,-33.468998,-9.576732
2069,2066,Slijk-Ewijk,51.896,5.782,"This is one of the most beautiful dive sites in the region. Almost always good visibility and an interesting spot for all levels. Sloping bottom, small drop downs and a small wreck make it a fun dive site for everyone",https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/28/cf/28cf72d442338a3dea077ab9ce69539a.webp,https://www.padi.com/dive-site/netherlands/slijk-ewijk/,,Netherlands,2066.0,"['Wreck', 'Beach', 'Lake', 'Sandy bottom']",,,4,-0.678178635753304,-0.9224953603893034,-19.769041,-45.08337
2070,2067,Billinghurst Cave,36.08118,14.23526,"Also known as Booming Cave, Railway Tunnel, Ghar ix-Xih InterestCave & Wall Popularity High Depth3 0m (avg), 35m (max) Qualification Very Experienced Shore access via ladder, steps and hand rail. Location36.0811°N 14.2351°E (Exact) Billinghurst Cave, close to Reqqa Point, is a big 135 meter deep cavern with its entrance at the bottom of a reefwall at 24 meters. The length of the cave is about 135 meters, with the possibility to surface at the end. The cave is most commonly dived for the first …",https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/0c/6f/0c6fc8166468ad02fff39c6a926c0846.webp,https://www.padi.com/dive-site/malta/billinghurst-cave/,,Malta,2067.0,"['Cave', 'Reef']",2067.0,"[8, 13, 54, 20, 7, 52, 90]",0,0.3871953920132553,-0.03859412059958143,-24.113861,20.59502
2071,2068,Boulder Beach,36.04657,-114.79668,"Easy access on the Nevada side of lake Mead. Fee station to enter this Federal Park. Dive flag is required. Easy entry, visibility typically 10' to 40'. Gently sloping bottom that can take some time to get to the deeper depths of this area.",https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/d5/cb/d5cb18a847d4861d1226b72ea688bb50.webp,https://www.padi.com/dive-site/united-states-of-america-usa/boulder-beach/,,United States,2068.0,"['Beach', 'Lake', 'Sandy bottom']",2068.0,[316],4,-0.6615857159415955,-0.6035139268137788,-22.010185,-41.08426
2072,2069,¼ Mile Reef,-27.63,32.55,"Between December and February every year, ragged tooth sharks visit the reef for part of their gestation period. During this period the reef is only open for dives if the authorities give the go ahead, ensuring there is no human impact.",https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/c5/f2/c5f2afe7a0b4e65b49641e9f652bb141.webp,https://www.padi.com/dive-site/south-africa/14-mile-reef/,,South Africa,2069.0,"['Drift', 'Sandy bottom', 'Ocean']",,,2,-0.49905022149642764,0.15840394450905093,-19.758932,4.7489886
2073,2507,Leon's Wall,-5.81586,39.36216,"A nice wall dive, dropping from 10 to 30 meters with caves and overhangs.",https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/5d/fd/5dfd20e4c826b825693453c55864372f.webp,https://www.padi.com/dive-site/tanzania/leons-wall/,,Tanzania,2507.0,"['Reef', 'Wall']",,,3,-0.4969531213232072,0.5463874656682507,-17.089249,41.02462
2074,2070,6 Mile Reef,-27.64,32.54,"6 Mile reef is also made up of smaller reef systems, our most popular being Snappers College and for our deep divers Gotham. Snappers College is one of the newest discovered reefs in Sodwana Bay. If you love sharks and depth then Gotham is for you!",https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/56/31/5631ef96a881cb9c5c6084415f6d1b43.webp,https://www.padi.com/dive-site/south-africa/6-mile-reef/,,South Africa,2070.0,"['Reef', 'Ocean']",,,0,-0.45920533408197967,0.6315850099405543,4.435882,13.8408165
2075,2071,Shaw's Cove,33.5457,-117.7984,"With its ease of entry and exit points, awesome swim-throughs, and abundant marine life, Shaws Cove is one of the most popular Southern California beach diving sites. The beach entrance is located on the corner of Fairview Street and Cliff Drive. Arrive early to find street parking as close to the staircase as possible, but remember, it is a residential area so please keep noise to a minimum! While there are no facilities located at Shaws Cove, Crescent Bay is located just around the corner (to…",https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/3d/82/3d8201ef868322ed757db65ac303cfa7.webp,https://www.padi.com/dive-site/united-states-of-america-usa/shaws-cove/,,United States,2071.0,"['Beach', 'Reef', 'Ocean']",2071.0,"[77, 136, 68, 94, 52, 1, 3, 106, 306, 76, 101, 105, 8, 16, 74, 247, 92, 225, 199, 187, 30, 198, 13, 75, 149, 25, 117, 4]",1,1.571906848441583,-0.3024023057310515,4.3087707,-17.893234
2076,2072,Crescent Bay,33.5468,-117.802,"Crescent Bay has quite a bit to offer the diving world, with its cove being about ¼ a mile in length and rocky structures both to the north and south ends that offer a wide array of marine life. This is also the entry point for divers making their way to Seal Rock. The beach entrance is just west of Shaw’s Cove; from the corner of Fairview Street and Cliff Drive, continue on Cliff going west and follow the street as it loops around, becoming Circle Way (a one way street). Just over halfway arou…",https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/e8/07/e807103912f595c0bea9c979e56b24c7.webp,https://www.padi.com/dive-site/united-states-of-america-usa/crescent-bay/,,United States,2072.0,"['Beach', 'Reef', 'Sandy bottom']",2072.0,"[101, 3, 52, 16, 106, 149, 76, 306, 1, 94, 105, 77, 136, 92, 247, 68, 225, 8, 25, 4, 30, 198, 187, 199, 74, 117, 13, 75]",1,1.5484571369579958,-0.4587287472557778,4.3118606,-17.891565
2077,2073,Calderón,11.2124,-74.23448,"Coastal sector that allows the development of open confined waters and open waters for Open Water Diver training, an infralittoral rocky reef near the sandy area for buoyancy practices.",https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/5b/9b/5b9bd2a8639296fcef3d092d76b7a910.webp,https://www.padi.com/dive-site/colombia/calderon/,,Colombia,2073.0,"['Beach', 'Reef', 'Sandy bottom', 'Ocean']",2073.0,"[43, 27, 23, 103]",0,0.1326076548543729,0.6140464410890238,2.6772237,-1.177516
2078,2074,Flinders Pier,-38.4757,145.02642,"Flinders Pier is the Weedy Seadragon capital of the world, and featured in BBC Blue Planet II documentary! Another incredibly popular pier dive site in Victoria. Depth is 2-6 metres and it's best dived on high or slack tide. Entry/exit via the beach, or by the lower landings on either side of the pier. Watch out for boats and fishermans' hooks. Carry a dive flag and a dive knife at all times here. Listen out for boat traffic before surfacing. The pier itself has incredibly beautiful life…",https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/b0/41/b041a66fe4a628f0246a71cff5bee562.webp,https://www.padi.com/dive-site/australia/flinders-pier/,,Australia,2074.0,"['Wreck', 'Beach']",2074.0,"[185, 2, 199, 12, 75, 70]",5,-0.28279778145464884,-0.9270862110322533,-5.2537856,-39.6331
2079,2075,Chimanan's Hat,-38.28757,144.72692,"Chinaman's Hat is an incredible site to observe a bachelor community of Australian Fur Seals, as they rest upon the man-made haul-out platform and swim about in the shallow waters in the surrounds. A fully protected species, the Australian Fur Seals were once almost hunted to extinction, however nowadays the opportunity to be in the water with them is as exciting as it could get for a marine wildlife experience. As a protected species, government regulations are in place restricting how …",https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/67/af/67afd6f1a752d4a88fcd4e8d3865f165.webp,https://www.padi.com/dive-site/australia/chimanans-hat/,,Australia,2075.0,['Channel'],,,2,-0.6421850221123697,-0.385719156032379,-24.391264,-8.526182
2080,2076,El Peñón (Wreck of Tabaiba),28.4,-16.3,"One of the best preserved wrecks in Tenerife is located a few meters off the coast of Tabaiba, sunk at a depth of 30 meters. For this reason, to carry out this dive it is necessary to have the qualification of Advanced Open Water Diver, at least. This ship was sunk to act as an artificial reef, attracting the attention of marine fauna and many divers.",https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/80/9d/809d4f618fa568c4d1f86e9ad02d8bf5.webp,https://www.padi.com/dive-site/spain/el-penon-wreck-of-tabaiba/,,Canary Islands,2076.0,['Wreck'],,,5,-0.656410679730351,-0.705418437985846,14.776324,-45.964336
2081,2077,Manila Channel,13.522,120.9,"Starting at 5m on a beautiful reef of stony hard coral and schooling small fish, antheas, butterfly fish and sergeant majors are all over! The reef slopes off to a sandy bottom (18m) and as you follow the contour of the reef, on a flood the current will help you drift into the channel. The dive site can also be done the opposite way on an ebbing tide. Small walls, covered in the famous ""potato coral” are home to a few large groupers. The walls are also full of large purple gorgonian sea fans an…",https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/72/67/7267b636b803a672b377f5e5b614bc67.webp,https://www.padi.com/dive-site/philippines/manila-channel/,,Philippines,2077.0,"['Drift', 'Wall', 'Channel']",,,6,-0.5501629539533507,0.015254034717063854,-42.424976,15.032149
2082,2078,Franata di Barcarello,38.21236,13.28093,"Located centrally in the natural reserve of Barcarello a stretch of rocky ridge grows out from the coast to a northern direction. From here, an underwater landslide starts from this point that descends down to voer 30 metres of depth. The whole aquatic area here is interesting, from lesser depths where one can encounter octopuses, sea stars, crabs, moray eels, to deeper depths where for the lucky ones encounters with some specimens of pelagic fish are possible. DIVE SITE CHARACTERISTICS: Cer…",https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/4d/62/4d62e019866745507552613bd65a1aba.webp,https://www.padi.com/dive-site/italy/franata-di-barcarello/,,Italy,2078.0,"['Reef', 'Wall']",,,3,-0.48044706413846794,0.541296405598841,-19.495123,42.54432
2083,2079,Racha Noi Island,7.47073,98.31596,"There are several dive sites around Racha Noi with Banana Bay one of the most popular sites as it has a shallow bay with depths from 3 – 10 meters, making it great for PADI DSD's and the first dives of the PADI Open Water Course. Outside the bay a gently sloping reef reaches about 25-30 meters depth for PADI Advanced Deep dives and specialtydives. You may find schools of snappers, small barracudas, moray eels, triggerfish, butterfly, and bannerfish. This site is on the east coast and mo…",https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/d7/b8/d7b89b50f2c2ca963d7b84fb7a9d1c3c.webp,https://www.padi.com/dive-site/thailand/racha-noi-island/,,Thailand,2079.0,"['Drift', 'Reef', 'Sandy bottom', 'Wall', 'Ocean']",2079.0,"[20, 50, 5, 72]",3,-0.05260060795651192,1.052196473117252,1.9462785,46.142956
2084,2080,Phi Phi Islands,7.65349,98.76503,"At the Southern end of the Phi Phi Islands chain lie two small rocky islands, Koh Bida Nai and Koh Bida Nok. Both of which provide excellent and varied diving suitable for beginners and experienced divers. There are shallow reefs and steep walls, with depths from 8-28m. Leopard sharks are often seen on these sites, usually resting in the sand, but sometimes swimming – a beautiful sight. Colourful soft corals are mixed with hard coral reefs where moray eels and scorpionfish hide. At Koh Bida Na…",https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/9a/c7/9ac76620240b32f44710112a559f6f0a.webp,https://www.padi.com/dive-site/thailand/phi-phi-islands/,,Thailand,2080.0,"['Drift', 'Reef', 'Wall', 'Cavern', 'Ocean']",2080.0,"[44, 130, 30, 77, 65, 29, 52, 72, 20, 5, 181, 16, 41, 80, 35, 62, 2, 27, 1, 14, 24, 25, 63, 115, 7, 19, 11, 18, 12, 53, 61, 10, 8, 6, 22, 49, 38, 236, 154, 45, 17, 23, 225, 129, 101, 13, 57, 32, 125, 43, 26]",1,5.039427127884333,0.32384496724666806,49.521103,35.607098
2085,3190,Hardeep (Suddhadip Wreck),12.5327,100.95616,The Hardeep – originally known as the SS Suddhadib,https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/3a/fd/3afd038f749ddbc813fa2b93d8815a98.webp,https://www.padi.com/dive-site/thailand/hardeep-suddhadip-wreck/,,Thailand,3190.0,['Wreck'],3190.0,"[373, 344]",5,-0.6623218775645844,-0.715369022684481,12.862244,-41.942722
2086,2081,South Tip,7.46101,98.30494,South tip at Racha Noi is a nice drift dive over several pinnacles that extend to the south of Racha Noi Island. This site is best suited to PADI Advanced divers as it can have strong currents and is a deeper dive site. The highlight of diving South Tip is that it often has Mantarays around the pinnacles. Best time of year for this dive site is generally between November - April.,https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/80/89/8089cd3ea778d8287868b42e161bdc6a.webp,https://www.padi.com/dive-site/thailand/south-tip/,,Thailand,2081.0,"['Drift', 'Pinnacle', 'Reef', 'Wall', 'Ocean']",2081.0,[50],3,-0.35553477913267795,1.0278563488016499,-4.1574936,42.71771
